"Report Name: Bing_Raw"
"Report Time: 1/2/2017,4/11/2017"
"Time Zone: (GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi"
"Last Completed Available Day: 5/11/2017 4:35:00 AM (GMT)"
"Last Completed Available Hour: 5/11/2017 4:35:00 AM (GMT)"
"Report Aggregation: Day"
"Report Filter: "
"Rows: 3473"

"Gregorian date","Account name","Device type","Campaign name","Ad distribution","Impressions","Clicks","Spend","Conversions"
"2017-10-15","DSP Blackrock","Computer","Search_Australia_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Germany_Brand_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Germany_Brand_Main_Exact_Desktop","Search","0","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Germany_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","268","16","36.13","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","17","2","3.28","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","7","1","6.57","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","3","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","47","5","80.81","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","35","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","725","18","444.11","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_Exact_Desktop","Search","467","22","601.12","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","7","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","6","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","8","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","16","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Singapore_Brand_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_Singapore_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_South_Africa_Brand_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-15","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","5","0","0.00","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_Australia_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","147","3","32.19","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","10","4","13.14","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","68","3","16.42","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","72","4","19.05","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1565","67","593.89","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_Exact_Desktop","Search","1587","58","586.01","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","65","16","36.13","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_Exact_Desktop","Search","5","0","0.00","0"
"2017-10-15","DSP Blackrock","Smartphone","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","7","0","0.00","0"
"2017-10-15","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-15","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","9","1","13.14","0"
"2017-10-15","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","5","0","0.00","0"
"2017-10-15","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","9","0","0.00","0"
"2017-10-15","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_Exact_Desktop","Search","10","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Australia_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Germany_Generic_Main_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Germany_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Italy_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Netherlands_Brand_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","443","40","183.95","2"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","48","5","8.54","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","1","2.63","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","6","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","4","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","4","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","90","7","51.90","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","86","5","103.14","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1435","34","875.07","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_Exact_Desktop","Search","658","27","938.80","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","11","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","13","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","4","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","16","3","12.48","0"
"2017-10-16","DSP Blackrock","Computer","Search_Singapore_Generic_Main_BMM_Desktop","Search","8","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_Singapore_Generic_Main_Exact_Desktop","Search","2","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_South_Africa_Brand_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","20","0","0.00","0"
"2017-10-16","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_Exact_Desktop","Search","3","0","0.00","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","171","5","45.33","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","24","5","47.30","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","73","1","16.42","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","129","1","8.54","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1419","58","516.37","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_Exact_Desktop","Search","1315","56","523.60","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","74","3","8.54","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-16","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","7","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","13","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_Exact_Desktop","Search","6","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_Singapore_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-16","DSP Blackrock","Tablet","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","10","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Australia_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Australia_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Germany_Generic_Main_BMM_Desktop","Search","5","1","62.43","0"
"2017-10-17","DSP Blackrock","Computer","Search_Kenya_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Malaysia_Brand_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Netherlands_Brand_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Netherlands_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","373","30","134.02","3"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","41","9","28.91","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","10","1","7.88","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","7","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","91","3","26.94","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","60","3","46.64","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1313","31","852.74","1"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_Exact_Desktop","Search","589","25","796.90","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","15","2","28.91","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","6","1","3.94","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","6","1","28.91","0"
"2017-10-17","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","17","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Singapore_Brand_Main_Exact_Desktop","Search","1","1","13.14","0"
"2017-10-17","DSP Blackrock","Computer","Search_Singapore_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_Singapore_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_United_Kingdom_Brand_Main_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_United_Kingdom_Brand_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","18","1","59.13","0"
"2017-10-17","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_Exact_Desktop","Search","2","0","0.00","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","194","7","69.64","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","20","3","23.65","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","76","5","45.33","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","87","2","5.26","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1237","45","359.36","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_Exact_Desktop","Search","1221","41","365.27","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","58","5","10.51","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Smartphone","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","8","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_Hong_Kong_Generic_Main_Exact_Desktop","Search","2","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","9","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","9","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","24","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_Exact_Desktop","Search","8","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-17","DSP Blackrock","Tablet","Search_Singapore_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_Australia_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_Germany_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_Netherlands_Brand_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","288","19","134.68","4"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","48","8","81.46","7"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","4","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","89","6","51.24","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","40","1","15.77","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1254","20","379.07","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_Exact_Desktop","Search","516","31","900.70","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","12","2","20.37","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","9","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","5","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","8","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_Singapore_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_South_Africa_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","10","0","0.00","0"
"2017-10-18","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","185","2","17.08","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","24","3","28.25","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","68","1","1.97","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","53","1","5.26","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1159","43","329.80","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_Exact_Desktop","Search","1263","56","411.26","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","35","7","13.80","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-18","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","2","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","22","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_Exact_Desktop","Search","3","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_Singapore_Generic_Main_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-18","DSP Blackrock","Tablet","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_Australia_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_Australia_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_New_Zealand_Brand_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","217","31","114.31","5"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","47","9","16.42","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","12","2","16.42","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","1","5.26","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","74","1","14.45","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","39","4","86.06","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","808","11","227.31","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_Exact_Desktop","Search","362","18","442.14","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","12","1","15.11","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","7","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","18","2","5.91","0"
"2017-10-19","DSP Blackrock","Computer","Search_Singapore_Generic_Main_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_Singapore_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Computer","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","8","0","0.00","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_Australia_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","138","6","59.13","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","18","5","22.99","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","33","2","11.83","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","56","0","0.00","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1046","37","281.84","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_Exact_Desktop","Search","821","41","312.71","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","57","4","7.88","0"
"2017-10-19","DSP Blackrock","Smartphone","Search_Singapore_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","4","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","2","1","13.14","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","35","1","6.57","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_Exact_Desktop","Search","12","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_PAN_India_Small_Cap_Fund_Exact_Desktop","Search","2","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_Singapore_Generic_Main_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_United_Kingdom_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-19","DSP Blackrock","Tablet","Search_United_Kingdom_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Australia_Generic_Main_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Germany_Generic_Main_BMM_Desktop","Search","2","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Germany_Generic_Main_Exact_Desktop","Search","1","1","34.68","0"
"2017-10-20","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Malaysia_Generic_Main_Exact_Desktop","Search","0","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Netherlands_Generic_Main_BMM_Desktop","Search","0","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_Netherlands_Generic_Main_Exact_Desktop","Search","0","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","246","12","33.51","2"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","58","9","18.39","1"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","6","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","5","1","16.42","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","76","3","28.91","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","121","6","95.26","0"
"2017-10-20","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","1217","30","666.16","0"
